age_group,gender,id_drug,name_drug,coadmin,inter,patient,patient-inter,patient.coad
40-44,Female,DB01238,Aripiprazole,50692,115,1949,31,1818
40-44,Female,DB00696,Ergotamine,10995,581,2037,262,1540
40-44,Female,DB00814,Meloxicam,8344,6,2332,6,1708
40-44,Female,DB03312,Brivudine,1052,0,778,0,454
40-44,Female,DB00608,Chloroquine,1987,0,185,0,144
40-44,Female,DB12474,Lynestrenol,382,0,164,0,90
40-44,Female,DB08867,Ulipristal,2842,0,1173,0,680
40-44,Female,DB01220,Rifaximin,4153,0,1239,0,931
40-44,Female,DB00175,Pravastatin,17685,623,929,100,798
40-44,Female,DB00426,Famciclovir,2210,0,1539,0,901
40-44,Female,DB04930,Permethrin,3088,0,1929,0,1349
40-44,Female,DB01202,Levetiracetam,46189,2236,1485,133,1339
40-44,Female,DB13810,Dimemorfan,8994,0,4170,0,3380
40-44,Female,DB01544,Flunitrazepam,6009,13,297,2,278
40-44,Female,DB00630,Alendronic acid,18529,801,1180,301,1017
40-44,Female,DB13365,Calcium lactate gluconate,11917,0,1073,0,926
40-44,Female,DB01409,Tiotropium,20033,0,1132,0,1003
40-44,Female,DB01156,Bupropion,27689,8,2088,5,1632
40-44,Female,DB00736,Esomeprazole,34767,30,5116,24,4258
40-44,Female,DB00440,Trimethoprim,16672,459,2980,182,2763
40-44,Female,DB01015,Sulfamethoxazole,16084,34,2579,21,2579
40-44,Female,DB01611,Hydroxychloroquine,55138,1055,1934,186,1765
40-44,Female,DB00283,Clemastine,451,0,266,0,159
40-44,Female,DB00421,Spironolactone,21057,1378,867,176,807
40-44,Female,DB13919,Candesartan,11551,0,738,0,642
40-44,Female,DB13412,Pirisudanol,460,0,106,0,77
40-44,Female,DB00216,Eletriptan,12714,811,1040,165,902
40-44,Female,DB06702,Fesoterodine,5399,0,652,0,453
40-44,Female,DB00904,Ondansetron,8308,0,1237,0,1070
40-44,Female,DB12487,Promestriene,3579,0,1385,0,896
40-44,Female,DB01140,Cefadroxil,336,0,233,0,144
40-44,Female,DB00972,Azelastine,4853,0,1655,0,1361
40-44,Female,DB00758,Clopidogrel,14687,0,648,0,593
40-44,Female,DB01197,Captopril,4324,8,578,6,464
40-44,Female,DB00395,Carisoprodol,505,0,237,0,182
40-44,Female,DB00990,Exemestane,6254,0,387,0,344
40-44,Female,DB08813,Nadroparin,299,0,114,0,83
40-44,Female,DB00437,Allopurinol,10860,123,795,28,688
40-44,Female,DB00295,Morphine,6715,0,473,0,446
40-44,Female,DB00497,Oxycodone,15943,514,748,110,701
40-44,Female,DB06288,Amisulpride,7335,0,303,0,285
40-44,Female,DB00281,Lidocaine,7016,56,1294,24,969
40-44,Female,DB06594,Agomelatine,22198,0,1351,0,1212
40-44,Female,DB00268,Ropinirole,1775,4,126,4,102
40-44,Female,DB00683,Midazolam,11047,740,638,171,572
40-44,Female,DB00690,Flurazepam,10695,792,531,133,479
40-44,Female,DB00310,Chlorthalidone,5246,8,543,2,430
40-44,Female,DB09090,Pinaverium,1580,0,401,0,284
40-44,Female,DB06292,Dapagliflozin,3241,0,164,0,156
40-44,Female,DB09045,Dulaglutide,1078,0,66,0,62
40-44,Female,DB01062,Oxybutynin,5821,35,397,3,314
40-44,Female,DB09210,Piracetam,1521,0,129,0,118
40-44,Female,DB09267,Strontium ranelate,795,0,180,0,134
40-44,Female,DB00850,Perphenazine,7886,5,347,5,322
40-44,Female,DB00152,Thiamine,5577,0,938,0,782
40-44,Female,DB11994,Diacerein,3399,0,630,0,476
40-44,Female,DB00275,Olmesartan,17965,2,1172,1,1000
40-44,Female,DB00598,Labetalol,11273,478,1320,165,1025
40-44,Female,DB06822,Tinzaparin,4174,0,1037,0,769
40-44,Female,DB00017,Salmon calcitonin,1567,0,376,0,239
40-44,Female,DB00957,Norgestimate,5335,0,869,0,813
40-44,Female,DB00176,Fluvoxamine,14885,1287,791,180,719
40-44,Female,DB00675,Tamoxifen,26500,0,3225,0,2386
40-44,Female,DB01009,Ketoprofen,2335,3,549,3,428
40-44,Female,DB06218,Lacosamide,9518,0,307,0,292
40-44,Female,DB00727,Nitroglycerin,10242,3,2779,3,1843
40-44,Female,DB01261,Sitagliptin,17080,0,715,0,676
40-44,Female,DB01559,Clotiazepam,1315,0,124,0,109
40-44,Female,DB09238,Manidipine,12007,0,471,0,429
40-44,Female,DB00528,Lercanidipine,4911,0,261,0,223
40-44,Female,DB01195,Flecainide,3313,26,297,6,239
40-44,Female,DB08938,Magaldrate,1797,0,475,0,361
40-44,Female,DB00181,Baclofen,22126,0,589,0,539
40-44,Female,DB01608,Periciazine,1485,0,67,0,63
40-44,Female,DB00461,Nabumetone,1972,50,561,9,399
40-44,Female,DB09068,Vortioxetine,3887,0,367,0,318
40-44,Female,DB06204,Tapentadol,10793,0,861,0,750
40-44,Female,DB00502,Haloperidol,18902,2494,709,217,663
40-44,Female,DB01242,Clomipramine,58331,2134,2482,361,2314
40-44,Female,DB01115,Nifedipine,12498,165,1005,25,779
40-44,Female,DB04861,Nebivolol,12712,0,712,0,621
40-44,Female,DB00790,Perindopril,3083,40,195,4,160
40-44,Female,DB00222,Glimepiride,3707,57,313,21,288
40-44,Female,DB00165,Pyridoxine,5373,0,659,0,530
40-44,Female,DB06148,Mianserin,6803,0,308,0,284
40-44,Female,DB00911,Tinidazole,1251,0,1266,0,564
40-44,Female,DB01106,Levocabastine,1126,0,452,0,372
40-44,Female,DB00687,Fludrocortisone,4809,50,200,9,174
40-44,Female,DB00993,Azathioprine,31229,2758,1384,308,1267
40-44,Female,DB01132,Pioglitazone,2831,73,127,14,113
40-44,Female,DB01235,Levodopa,1499,0,104,0,95
40-44,Female,DB00666,Nafarelin,1082,0,369,0,273
40-44,Female,DB09236,Lacidipine,283,0,17,0,17
40-44,Female,DB01024,Mycophenolic acid,38808,0,727,0,708
40-44,Female,DB00343,Diltiazem,8054,629,414,86,372
40-44,Female,DB01381,Ginkgo biloba,2391,27,596,14,433
40-44,Female,DB00227,Lovastatin,2929,32,194,14,168
40-44,Female,DB00884,Risedronic acid,6906,0,465,0,388
40-44,Female,DB00246,Ziprasidone,12123,109,408,10,393
40-44,Female,DB01026,Ketoconazole,1127,198,625,115,352
40-44,Female,DB09119,Eslicarbazepine acetate,6532,0,256,0,230
40-44,Female,DB00950,Fexofenadine,3803,0,746,0,573
40-44,Female,DB00998,Frovatriptan,5744,296,544,81,464
40-44,Female,DB01095,Fluvastatin,2932,54,276,7,226
40-44,Female,DB09038,Empagliflozin,1721,0,93,0,88
40-44,Female,DB00658,Sevelamer,2705,13,115,8,106
40-44,Female,DB00284,Acarbose,1144,1,98,1,82
40-44,Female,DB01200,Bromocriptine,1203,1,401,1,244
40-44,Female,DB09323,Benzylpenicillin benzathine hydrate,874,0,549,0,359
40-44,Female,DB00721,Procaine,180,0,73,0,55
40-44,Female,DB00443,Betamethasone,1782,7,977,6,670
40-44,Female,DB13643,Loprazolam,4010,0,266,0,230
40-44,Female,DB01321,Josamycin,1471,91,804,71,571
40-44,Female,DB00650,Leucovorin,17712,403,1084,163,1006
40-44,Female,DB00264,Metoprolol,2575,185,222,60,191
40-44,Female,DB00973,Ezetimibe,12782,31,626,11,577
40-44,Female,DB00035,Desmopressin,6033,0,255,0,208
40-44,Female,DB00889,Granisetron,567,0,164,0,133
40-44,Female,DB01410,Ciclesonide,1974,2,298,1,244
40-44,Female,DB05039,Indacaterol,2011,0,277,0,240
40-44,Female,DB00822,Disulfiram,16308,17,1127,11,1025
40-44,Female,DB00091,Cyclosporine,7093,1936,404,215,327
40-44,Female,DB01029,Irbesartan,12895,19,658,5,576
40-44,Female,DB00422,Methylphenidate,20292,39,1334,11,1092
40-44,Female,DB04165,Valpromide,5600,0,152,0,144
40-44,Female,DB00575,Clonidine,683,23,21,4,18
40-44,Female,DB01183,Naloxone,5871,0,274,0,274
40-44,Female,DB12523,Mizolastine,2209,0,395,0,300
40-44,Female,DB01165,Ofloxacin,523,0,297,0,202
40-44,Female,DB00951,Isoniazid,3976,146,793,100,629
40-44,Female,DB00745,Modafinil,2625,0,120,0,105
40-44,Female,DB01045,Rifampicin,3685,252,574,109,524
40-44,Female,DB12278,Propiverine,75,0,18,0,12
40-44,Female,DB00860,Prednisolone,1039,13,354,6,279
40-44,Female,DB00876,Eprosartan,1899,6,198,3,161
40-44,Female,DB11604,Tetanus immune globulin,10,0,12,0,5
40-44,Female,DB06207,Silodosin,671,0,53,0,46
40-44,Female,DB11156,Pyrantel,496,0,436,0,220
40-44,Female,DB09085,Tetracaine,2839,0,294,0,231
40-44,Female,DB06216,Asenapine,4042,0,224,0,207
40-44,Female,DB00877,Sirolimus,3009,20,61,3,58
40-44,Female,DB06792,Lanthanum carbonate,1291,0,55,0,53
40-44,Female,DB00801,Halazepam,5994,481,425,86,375
40-44,Female,DB00415,Ampicillin,246,7,187,7,113
40-44,Female,DB00364,Sucralfate,4317,118,1011,84,814
40-44,Female,DB00549,Zafirlukast,577,0,167,0,107
40-44,Female,DB00982,Isotretinoin,778,13,333,7,173
40-44,Female,DB05271,Rotigotine,1245,0,108,0,89
40-44,Female,DB00413,Pramipexole,3801,0,307,0,246
40-44,Female,DB00289,Atomoxetine,1141,108,104,13,81
40-44,Female,DB06230,Nalmefene,1071,0,110,0,103
40-44,Female,DB00986,Glycopyrronium,1759,0,171,0,153
40-44,Female,DB00351,Megestrol acetate,2254,5,262,2,217
40-44,Female,DB00590,Doxazosin,14441,0,554,0,516
40-44,Female,DB00554,Piroxicam,1316,11,326,7,217
40-44,Female,DB09089,Trimebutine,1161,0,413,0,281
40-44,Female,DB01022,Phylloquinone,626,0,139,0,125
40-44,Female,DB00623,Fluphenazine,2241,6,113,3,104
40-44,Female,DB00209,Trospium,1352,115,94,23,75
40-44,Female,DB00445,Epirubicin,285,0,27,0,27
40-44,Female,DB00531,Cyclophosphamide,814,6,80,4,79
40-44,Female,DB00544,Fluorouracil,230,0,71,0,31
40-44,Female,DB13510,Buflomedil,924,0,133,0,107
40-44,Female,DB00459,Acitretin,243,0,78,0,49
40-44,Female,DB00912,Repaglinide,6607,166,348,48,328
40-44,Female,DB06695,Dabigatran etexilate,994,0,118,0,97
40-44,Female,DB00014,Goserelin,7996,0,550,0,509
40-44,Female,DB11783,Imidapril,3088,0,236,0,198
40-44,Female,DB05679,Ustekinumab,30,0,8,0,6
40-44,Female,DB00934,Maprotiline,3031,1,175,1,160
40-44,Female,DB01198,Zopiclone,4095,0,342,0,305
40-44,Female,DB09126,Chorionic Gonadotropin (Human),981,0,250,0,231
40-44,Female,DB01416,Cefpodoxime,535,0,267,0,203
40-44,Female,DB01393,Bezafibrate,1099,4,90,2,77
40-44,Female,DB00393,Nimodipine,1621,17,203,1,161
40-44,Female,DB00699,Nicergoline,187,0,26,0,21
40-44,Female,DB01182,Propafenone,1167,149,94,17,77
40-44,Female,DB00477,Chlorpromazine,3482,47,166,4,156
40-44,Female,DB01217,Anastrozole,1387,0,113,0,97
40-44,Female,DB01033,Mercaptopurine,1244,132,96,20,85
40-44,Female,DB00661,Verapamil,4985,199,318,42,276
40-44,Female,DB13312,Delapril,490,0,27,0,27
40-44,Female,DB11348,Calcium Phosphate,350,0,38,0,29
40-44,Female,DB01309,Insulin glulisine,7251,253,425,39,391
40-44,Female,DB08814,Triflusal,872,0,132,0,113
40-44,Female,DB01627,Lincomycin,296,2,135,2,99
40-44,Female,DB04854,Febuxostat,560,0,22,0,19
40-44,Female,DB01212,Ceftriaxone,283,0,137,0,110
40-44,Female,DB00567,Cephalexin,839,0,293,0,219
40-44,Female,DB13345,Dihydroergocristine,852,0,227,0,163
40-44,Female,DB00390,Digoxin,2930,692,154,89,144
40-44,Female,DB00277,Theophylline,2507,25,304,17,277
40-44,Female,DB09083,Ivabradine,5517,0,267,0,217
40-44,Female,DB01054,Nitrendipine,453,0,54,0,51
40-44,Female,DB00784,Mefenamic acid,1208,3,367,3,236
40-44,Female,DB00261,Anagrelide,523,0,28,0,26
40-44,Female,DB00568,Cinnarizine,755,0,320,0,211
40-44,Female,DB00700,Eplerenone,3612,17,89,3,80
40-44,Female,DB01275,Hydralazine,4486,0,237,0,212
40-44,Female,DB00376,Trihexyphenidyl,3237,124,86,11,79
40-44,Female,DB01367,Rasagiline,819,47,37,7,30
40-44,Female,DB00434,Cyproheptadine,1040,5,54,1,47
40-44,Female,DB13335,Pinazepam,309,0,54,0,41
40-44,Female,DB01589,Quazepam,425,19,42,5,40
40-44,Female,DB00593,Ethosuximide,774,0,29,0,29
40-44,Female,DB00388,Phenylephrine,402,0,156,0,129
40-44,Female,DB00493,Cefotaxime,9,0,4,0,4
40-44,Female,DB00778,Roxithromycin,263,0,154,0,105
40-44,Female,DB13287,Miocamycin,1021,0,564,0,377
40-44,Female,DB00647,Dextropropoxyphene,308,3,48,2,42
40-44,Female,DB00622,Nicardipine,1753,0,219,0,174
40-44,Female,DB01098,Rosuvastatin,9769,158,665,28,547
40-44,Female,DB09227,Barnidipine,1252,0,108,0,98
40-44,Female,DB08883,Perampanel,2062,0,98,0,95
40-44,Female,DB01071,Mequitazine,1017,0,211,0,147
40-44,Female,DB00929,Misoprostol,556,0,410,0,205
40-44,Female,DB00674,Galantamine,15,3,4,2,3
40-44,Female,DB00489,Sotalol,1098,22,73,12,62
40-44,Female,DB05541,Brivaracetam,782,0,54,0,52
40-44,Female,DB08890,Linaclotide,847,0,164,0,114
40-44,Female,DB01126,Dutasteride,80,0,20,0,15
40-44,Female,DB09564,Insulin degludec,2854,0,277,0,230
40-44,Female,DB00330,Ethambutol,1367,0,194,0,171
40-44,Female,DB00339,Pyrazinamide,905,0,149,0,137
40-44,Female,DB09097,Quinagolide,399,0,38,0,26
40-44,Female,DB00286,Conjugated estrogens,1921,1,243,1,208
40-44,Female,DB00583,Levocarnitine,1614,0,100,0,90
40-44,Female,DB13425,Flutrimazole,230,0,144,0,94
40-44,Female,DB00094,Urofollitropin,782,0,194,0,179
40-44,Female,DB01142,Doxepin,463,15,67,8,55
40-44,Female,DB00481,Raloxifene,986,76,162,16,119
40-44,Female,DB00540,Nortriptyline,3559,200,194,35,179
40-44,Female,DB06401,Bazedoxifene,1124,0,99,0,91
40-44,Female,DB08897,Aclidinium,1564,0,159,0,141
40-44,Female,DB12153,Citicoline,2021,0,136,0,108
40-44,Female,DB08907,Canagliflozin,653,0,41,0,37
40-44,Female,DB01101,Capecitabine,574,0,85,0,72
40-44,Female,DB13446,Guar gum,529,0,166,0,116
40-44,Female,DB00927,Famotidine,1446,0,179,0,147
40-44,Female,DB05829,Parathyroid hormone,40,0,6,0,6
40-44,Female,DB00867,Ritodrine,79,0,59,0,37
40-44,Female,DB00997,Doxorubicin,136,0,16,0,16
40-44,Female,DB00518,Albendazole,56,0,52,0,26
40-44,Female,DB00624,Testosterone,915,0,123,0,87
40-44,Female,DB06228,Rivaroxaban,1253,0,103,0,89
40-44,Female,DB00648,Mitotane,87,1,6,1,6
40-44,Female,DB06718,Stanozolol,45,0,12,0,9
40-44,Female,DB09242,Moxonidine,693,0,27,0,25
40-44,Female,DB00704,Naltrexone,2708,3,205,3,188
40-44,Female,DB00906,Tiagabine,436,0,12,0,11
40-44,Female,DB01100,Pimozide,2249,195,97,19,85
40-44,Female,DB09116,Calcium carbimide,2712,0,216,0,191
40-44,Female,DB04573,Estriol,456,5,126,5,86
40-44,Female,DB00615,Rifabutin,103,10,22,6,21
40-44,Female,DB00833,Cefaclor,316,0,139,0,94
40-44,Female,DB00710,Ibandronate,2711,1,246,1,192
40-44,Female,DB00469,Tenoxicam,384,0,107,0,80
40-44,Female,DB01328,Cefonicid,456,0,163,0,140
40-44,Female,DB00975,Dipyridamole,269,0,21,0,18
40-44,Female,DB01085,Pilocarpine,2237,0,108,0,89
40-44,Female,DB09080,Olodaterol,341,0,50,0,47
40-44,Female,DB00947,Fulvestrant,724,0,65,0,56
40-44,Female,DB01023,Felodipine,1593,0,98,0,89
40-44,Female,DB11728,Fondaparinux,114,0,41,0,33
40-44,Female,DB13169,Nandrolone,11,0,4,0,4
40-44,Female,DB01276,Exenatide,3568,0,139,0,128
40-44,Female,DB00881,Quinapril,954,11,65,5,61
40-44,Female,DB01166,Cilostazol,1065,35,54,13,48
40-44,Female,DB13803,Xipamide,249,0,56,0,44
40-44,Female,DB08860,Pitavastatin,1591,0,122,0,101
40-44,Female,DB01590,Everolimus,2057,0,37,0,37
40-44,Female,DB06791,Lanreotide,384,0,28,0,22
40-44,Female,DB09282,Molsidomine,104,0,3,0,3
40-44,Female,DB01117,Atovaquone,0,0,1,0,0
40-44,Female,DB00501,Cimetidine,55,3,27,3,20
40-44,Female,DB08816,Ticagrelor,852,0,26,0,26
40-44,Female,DB01020,Isosorbide mononitrate,1866,0,86,0,78
40-44,Female,DB01067,Glipizide,418,32,20,5,17
40-44,Female,DB13588,Naftidrofuryl,148,0,9,0,6
40-44,Female,DB01415,Ceftibuten,472,0,207,0,151
40-44,Female,DB00910,Paricalcitol,3429,0,91,0,86
40-44,Female,DB00994,Neomycin,26,0,7,0,5
40-44,Female,DB00962,Zaleplon,6,0,3,0,2
40-44,Female,DB09026,Aliskiren,1380,0,100,0,86
40-44,Female,DB00812,Phenylbutazone,440,18,54,5,42
40-44,Female,DB13025,Tiapride,1215,0,77,0,75
40-44,Female,DB01580,Oxprenolol,21,0,3,0,3
40-44,Female,DB00798,Gentamicin,169,1,68,1,52
40-44,Female,DB01118,Amiodarone,2035,245,148,62,131
40-44,Female,DB01621,Pipotiazine,172,0,13,0,13
40-44,Female,DB00551,Acetohydroxamic acid,78,0,14,0,9
40-44,Female,DB00597,Gadoteridol,6,0,10,0,5
40-44,Female,DB00333,Methadone,881,9,44,3,43
40-44,Female,DB00359,Sulfadiazine,135,0,14,0,13
40-44,Female,DB00773,Etoposide,23,0,7,0,6
40-44,Female,DB00327,Hydromorphone,1612,0,112,0,100
40-44,Female,DB00513,Aminocaproic acid,349,0,166,0,106
40-44,Female,DB00005,Etanercept,15,0,5,0,3
40-44,Female,DB01327,Cefazolin,3,0,3,0,2
40-44,Female,DB14360,Saw palmetto,494,0,89,0,65
40-44,Female,DB09289,Tianeptine,906,0,56,0,51
40-44,Female,DB00205,Pyrimethamine,285,0,21,0,20
40-44,Female,DB00659,Acamprosate,631,0,65,0,59
40-44,Female,DB00492,Fosinopril,769,23,38,1,27
40-44,Female,DB01003,Cromoglicic acid,304,0,70,0,66
40-44,Female,DB00952,Naratriptan,1570,101,153,21,122
40-44,Female,DB00853,Temozolomide,8,0,1,0,1
40-44,Female,DB06153,Pizotifen,87,0,17,0,13
40-44,Female,DB00375,Colestipol,352,14,53,7,44
40-44,Female,DB09017,Brotizolam,687,0,54,0,49
40-44,Female,DB09019,Bromhexine,58,0,20,0,17
40-44,Female,DB02959,Oxitriptan,861,0,64,0,55
40-44,Female,DB00992,Methyl aminolevulinate,24,0,30,0,14
40-44,Female,DB00400,Griseofulvin,89,1,59,1,32
40-44,Female,DB01037,Selegiline,144,13,7,2,6
40-44,Female,DB00897,Triazolam,564,27,55,9,49
40-44,Female,DB00627,Niacin,106,0,17,0,15
40-44,Female,DB06691,Mepyramine,33,0,14,0,10
40-44,Female,DB06605,Apixaban,103,0,29,0,22
40-44,Female,DB00491,Miglitol,243,0,12,0,11
40-44,Female,DB00095,Efalizumab,22,0,7,0,6
40-44,Female,DB01043,Memantine,235,0,20,0,17
40-44,Female,DB00499,Flutamide,435,0,76,0,56
40-44,Female,DB01162,Terazosin,545,0,24,0,22
40-44,Female,DB01255,Lisdexamfetamine,512,0,33,0,26
40-44,Female,DB00716,Nedocromil,313,0,36,0,32
40-44,Female,DB06285,Teriparatide,642,0,37,0,33
40-44,Female,DB00126,Ascorbic acid,125,0,9,0,8
40-44,Female,DB01421,Paromomycin,50,0,49,0,32
40-44,Female,DB00044,Lutropin alfa,159,0,39,0,37
40-44,Female,DB00243,Ranolazine,558,37,23,7,21
40-44,Female,DB01005,Hydroxyurea,1909,0,77,0,70
40-44,Female,DB00412,Rosiglitazone,919,20,63,3,58
40-44,Female,DB01344,Tolevamer,1714,0,88,0,80
40-44,Female,DB00684,Tobramycin,25,3,11,3,10
40-44,Female,DB00438,Ceftazidime,3,0,3,0,2
40-44,Female,DB13742,Elcatonin,98,0,20,0,15
40-44,Female,DB00989,Rivastigmine,53,4,9,1,8
40-44,Female,DB06201,Rufinamide,422,0,18,0,17
40-44,Female,DB00794,Primidone,1975,83,54,10,53
40-44,Female,DB00457,Prazosin,317,33,15,4,13
40-44,Female,DB09076,Umeclidinium,455,0,19,0,18
40-44,Female,DB06643,Denosumab,435,0,76,0,61
40-44,Female,DB09276,Sodium aurothiomalate,20,0,10,0,8
40-44,Female,DB01053,Benzylpenicillin,83,1,42,1,32
40-44,Female,DB06174,Noscapine,134,0,57,0,39
40-44,Female,DB01406,Danazol,265,2,67,2,42
40-44,Female,DB04953,Ezogabine,423,0,13,0,13
40-44,Female,DB00479,Amikacin,27,0,7,0,6
40-44,Female,DB00976,Telithromycin,106,5,51,4,36
40-44,Female,DB01216,Finasteride,269,0,43,0,33
40-44,Female,DB00843,Donepezil,183,33,15,4,15
40-44,Female,DB04855,Dronedarone,50,0,7,0,5
40-44,Female,DB00930,Colesevelam,78,0,12,0,11
40-44,Female,DB09265,Lixisenatide,257,0,16,0,13
40-44,Female,DB01077,Etidronic acid,36,0,7,0,6
40-44,Female,DB00887,Bumetanide,273,22,20,5,18
40-44,Female,DB06209,Prasugrel,587,0,18,0,18
40-44,Female,DB06203,Alogliptin,278,0,10,0,10
40-44,Female,DB00519,Trandolapril,1260,0,45,0,43
40-44,Female,DB13483,Etamsylate,15,0,4,0,3
40-44,Female,DB00258,Calcium acetate,2608,0,99,0,97
40-44,Female,DB00512,Vancomycin,16,0,3,0,3
40-44,Female,DB00346,Alfuzosin,271,0,32,0,29
40-44,Female,DB01148,Flavoxate,62,0,39,0,31
40-44,Female,DB00961,Mepivacaine,126,0,36,0,34
40-44,Female,DB01133,Tiludronic acid,1,0,1,0,1
40-44,Female,DB01171,Moclobemide,705,36,29,8,28
40-44,Female,DB00553,Methoxsalen,442,0,32,0,24
40-44,Female,DB09075,Edoxaban,46,0,9,0,8
40-44,Female,DB09146,Iron sucrosa,38,0,5,0,5
40-44,Female,DB09066,Corifollitropin alfa,129,0,26,0,25
40-44,Female,DB00490,Buspirone,86,0,19,0,15
40-44,Female,DB00250,Dapsone,22,0,10,0,7
40-44,Female,DB01340,Cilazapril,144,0,12,0,11
40-44,Female,DB04844,Tetrabenazine,975,0,45,0,37
40-44,Female,DB06271,Sulodexide,51,0,27,0,22
40-44,Female,DB00542,Benazepril,50,0,17,0,10
40-44,Female,DB00855,Aminolevulinic acid,2,0,6,0,2
40-44,Female,DB12877,Oxatomide,11,0,4,0,3
40-44,Female,DB06730,Gestodene,18,0,6,0,6
40-44,Female,DB09285,Morniflumate,6,0,3,0,2
40-44,Female,DB01436,Alfacalcidol,205,0,11,0,11
40-44,Female,DB00589,Lisuride,24,0,7,0,4
40-44,Female,DB00605,Sulindac,81,0,7,0,5
40-44,Female,DB00572,Atropine,21,0,4,0,4
40-44,Female,DB09481,Magnesium carbonate,392,0,16,0,16
40-44,Female,DB00104,Octreotide,299,0,23,0,17
40-44,Female,DB01609,Deferasirox,165,0,12,0,11
40-44,Female,DB13315,Sobrerol,27,0,12,0,10
40-44,Female,DB01408,Bambuterol,1,0,1,0,1
40-44,Female,DB01128,Bicalutamide,247,0,9,0,8
40-44,Female,DB00585,Nizatidine,23,0,1,0,1
40-44,Female,DB00350,Minoxidil,36,0,8,0,7
40-44,Female,DB09256,Tegafur,45,0,7,0,7
40-44,Female,DB13732,Meglumine antimoniate,20,0,13,0,7
40-44,Female,DB01080,Vigabatrin,1009,12,34,1,29
40-44,Female,DB01082,Streptomycin,2,0,1,0,1
40-44,Female,DB13363,Oxaceprol,99,0,8,0,7
40-44,Female,DB00105,Interferon alfa-2b,43,0,12,0,9
40-44,Female,DB00672,Chlorpropamide,21,1,3,1,3
40-44,Female,DB06654,Safinamide,132,0,7,0,7
40-44,Female,DB00291,Chlorambucil,13,0,2,0,2
40-44,Female,DB13587,Mesterolone,22,0,8,0,6
40-44,Female,DB09167,Dosulepin,15,0,5,0,4
40-44,Female,DB01656,Roflumilast,123,0,11,0,10
40-44,Female,DB01407,Clenbuterol,8,0,5,0,3
40-44,Female,DB00958,Carboplatin,86,0,6,0,5
40-44,Female,DB00883,Isosorbide dinitrate,134,0,8,0,8
40-44,Female,DB00475,Chlordiazepoxide,18,1,5,1,4
40-44,Female,DB06335,Saxagliptin,348,0,23,0,21
40-44,Female,DB09278,Activated charcoal,74,0,10,0,9
40-44,Female,DB09110,Coenzyme M,208,0,11,0,11
40-44,Female,DB01251,Gliquidone,30,0,3,0,3
40-44,Female,DB01018,Guanfacine,99,0,3,0,2
40-44,Female,DB00530,Erlotinib,2,0,2,0,1
40-44,Female,DB00859,Penicillamine,405,0,16,0,14
40-44,Female,DB01348,Spirapril,40,0,5,0,3
40-44,Female,DB00770,Alprostadil,6,0,4,0,3
40-44,Female,DB06144,Sertindole,196,0,6,0,6
40-44,Female,DB00726,Trimipramine,48,2,5,1,5
40-44,Female,DB00995,Auranofin,1,0,2,0,1
40-44,Female,DB00280,Disopyramide,274,66,4,3,4
40-44,Female,DB01333,Cefradine,25,0,7,0,6
40-44,Female,DB00755,Tretinoin,81,0,4,0,4
40-44,Female,DB10400,Dermatophagoides farinae,13,0,5,0,5
40-44,Female,DB10401,Dermatophagoides pteronyssinus,13,0,5,0,5
40-44,Female,DB00082,Pegvisomant,275,0,6,0,5
40-44,Female,DB11705,Iomeprol,13,0,3,0,3
40-44,Female,DB01042,Melphalan,7,0,2,0,2
40-44,Female,DB01064,Isoprenaline,8,1,3,1,3
40-44,Female,DB00454,Meperidine,557,0,15,0,14
40-44,Female,DB00208,Ticlopidine,54,3,7,1,7
40-44,Female,DB00595,Oxytetracycline,61,3,19,3,17
40-44,Female,DB06480,Prucalopride,2,0,2,0,2
40-44,Female,DB09292,Sacubitril,177,0,4,0,4
40-44,Female,DB01075,Diphenhydramine,8,0,5,0,5
40-44,Female,DB01362,Iohexol,0,0,4,0,0
40-44,Female,DB11699,Tropisetron,36,0,6,0,6
40-44,Female,DB09313,Ioxaglic acid,0,0,1,0,0
40-44,Female,DB04846,Celiprolol,307,0,7,0,7
40-44,Female,DB09049,Naloxegol,26,0,4,0,4
40-44,Female,DB00539,Toremifene,17,0,3,0,2
40-44,Female,DB12319,Benzbromarone,17,0,3,0,1
40-44,Female,DB00494,Entacapone,3,0,1,0,1
40-44,Female,DB00290,Bleomycin,17,0,4,0,2
40-44,Female,DB00570,Vinblastine,15,0,1,0,1
40-44,Female,DB00851,Dacarbazine,15,0,1,0,1
40-44,Female,DB00882,Clomifene,0,0,1,0,0
40-44,Female,DB06777,Chenodeoxycholic acid,0,0,1,0,0
40-44,Female,DB01284,Tetracosactide,3,0,1,0,1
40-44,Female,DB00034,Interferon alfa-2a, Recombinant,13,0,1,0,1
40-44,Female,DB13401,Metildigoxin,5,0,1,0,1
40-44,Female,DB01390,Sodium bicarbonate,3,0,2,0,2
40-44,Female,DB00746,Deferoxamine,4,0,1,0,1
40-44,Female,DB09043,Albiglutide,8,0,1,0,1
40-44,Female,DB01150,Cefprozil,1,0,2,0,1
40-44,Female,DB00355,Aztreonam,3,0,1,0,1
40-44,Female,DB02925,Piretanide,20,0,1,0,1
40-44,Female,DB00673,Aprepitant,29,3,3,3,3
