gender,id_drug_i,id_drug_j,patient,name_i,name_j,sum(len_i),sum(len_j),sum(len_ij),mean(len_ij),std(len_ij),sum(tau),class_i,class_j,ddi_description,ddi_severity,patient-drug_i,patient-drug_j,gamma-drug_ij,gamma-drug_ji,tau-norm
Female,DB00635,DB01174,295,Prednisone,Phenobarbital,1062186,137575,997,3.37966101694915,7.1465414227071,26.5799860289552,Steroids and steroid derivatives,Diazines,The serum concentration of Prednisone can be decreased when it is combined with Phenobarbital.,Moderate,402642,4027,0.000732660775577312,0.0732555252048672,0.0901016475557803
Female,DB00457,DB01580,2,Prazosin,Oxprenolol,4465,4185,21,10.5,7.77817459305202,1.48484848484848,Diazinanes,Phenol ethers,Oxprenolol may increase the orthostatic hypotensive activities of Prazosin.,None,305,247,0.00655737704918033,0.00809716599190283,0.742424242424242
Female,DB00320,DB00472,286,Dihydroergotamine,Fluoxetine,45970,1574341,981,3.43006993006993,5.73144646590927,45.8878671339535,Ergoline and derivatives,Benzene and substituted derivatives,The risk or severity of adverse effects can be increased when Dihydroergotamine is combined with Fluoxetine.,Major,11315,136253,0.0252761820592134,0.00209903635149318,0.160447087880956
Female,DB00682,DB00715,311,Warfarin,Paroxetine,135760,2676473,2278,7.32475884244373,10.4533062152006,62.0314137992039,Coumarins and derivatives,Piperidines,Paroxetine may increase the anticoagulant activities of Warfarin.,Moderate,9315,201186,0.0333870101986044,0.00154583320907021,0.199457922183936
Female,DB01045,DB01097,45,Rifampicin,Leflunomide,18803,95628,78,1.73333333333333,0.914529188360676,4.36393489830816,Macrolactams,Benzene and substituted derivatives,The serum concentration of the active metabolites of Leflunomide can be increased when Leflunomide is used in combination with Rifampicin.,Major,7158,5497,0.00628667225481978,0.00818628342732399,0.0969763310735146
Female,DB00810,DB00843,100,Biperiden,Donepezil,139703,398148,836,8.36,11.807821410601,24.4783655928308,Organonitrogen compounds,Piperidines,The therapeutic efficacy of Biperiden can be decreased when used in combination with Donepezil.,Moderate,9310,20878,0.0107411385606874,0.00478973081712808,0.244783655928308
Female,DB00320,DB00669,119,Dihydroergotamine,Sumatriptan,45970,183153,305,2.56302521008403,5.43472615663974,41.893135871057,Ergoline and derivatives,Indoles and derivatives,Dihydroergotamine may increase the vasoconstricting activities of Sumatriptan.,Major,11315,24901,0.0105170128148475,0.00477892454118308,0.352043158580311
Female,DB00315,DB00320,133,Zolmitriptan,Dihydroergotamine,293393,45970,317,2.38345864661654,5.29110431921707,41.1623517534579,Indoles and derivatives,Ergoline and derivatives,Dihydroergotamine may increase the vasoconstricting activities of Zolmitriptan.,Major,31253,11315,0.00425559146321953,0.0117543084401237,0.309491366567353
Female,DB00682,DB01050,928,Warfarin,Ibuprofen,135760,8267916,2205,2.3760775862069,3.79884569455224,93.7751058183729,Coumarins and derivatives,Phenylpropanoic acids,Ibuprofen may increase the anticoagulant activities of Warfarin.,Major,9315,1848480,0.0996242619431025,0.00050203410369601,0.101050760580143
Female,DB00175,DB01394,178,Pravastatin,Colchicine,1127094,50974,888,4.98876404494382,8.94679108843885,20.6341673113806,Hydroxy acids and derivatives,Tropones,Colchicine may increase the myopathic rhabdomyolysis activities of Pravastatin.,Major,60665,10531,0.00293414654248743,0.0169024783971133,0.115922288266183
Female,DB01137,DB01592,1424,Levofloxacin,Iron,329198,509696,1697,1.19171348314607,0.673075309174901,336.085537811054,Quinolines and derivatives,Homogeneous transition metal compounds,The serum concentration of Levofloxacin can be decreased when it is combined with Iron.,Moderate,216145,189471,0.00658816997848666,0.00751566202743428,0.236015124867313
Female,DB00252,DB00351,60,Phenytoin,Megestrol acetate,90234,51160,266,4.43333333333333,10.0950846684551,15.6349724653747,Azolidines,Steroids and steroid derivatives,,Moderate,4475,16257,0.0134078212290503,0.00369071784462078,0.260582874422911
Female,DB00216,DB00285,141,Eletriptan,Venlafaxine,52311,1695177,765,5.42553191489362,8.38130065132511,21.5909203608688,Indoles and derivatives,Phenol ethers,The serum concentration of Eletriptan can be increased when it is combined with Venlafaxine.,Major,4726,85671,0.0298349555649598,0.00164583114472809,0.153127094757935
Female,DB00999,DB01356,329,Hydrochlorothiazide,Lithium cation,6540023,148776,2175,6.61094224924012,10.9187968112142,49.9708071264518,Thiadiazines,Homogeneous alkali metal compounds,Hydrochlorothiazide may decrease the excretion rate of Lithium which could result in a higher serum level.,Major,296835,7486,0.00110835986322368,0.0439487042479295,0.151886951752133
Female,DB00281,DB00571,321,Lidocaine,Propranolol,108776,661738,864,2.69158878504673,3.74519162131577,37.0821138168372,Benzene and substituted derivatives,Naphthalenes,The serum concentration of Lidocaine can be increased when it is combined with Propranolol.,Moderate,35203,60205,0.00911854103343465,0.00533178307449547,0.11552060379077
Female,DB00571,DB00912,289,Propranolol,Repaglinide,661738,414579,2390,8.26989619377163,13.1504314590294,55.9542370365243,Naphthalenes,Piperidines,,Moderate,60205,28570,0.00480026575865792,0.0101155057752888,0.193613276942991
Female,DB00252,DB00370,130,Phenytoin,Mirtazapine,90234,837316,1160,8.92307692307692,13.355958740203,29.2576519842418,Azolidines,Piperazinoazepines,Phenytoin may increase the central nervous system depressant (CNS depressant) activities of Mirtazapine.,Moderate,4475,77974,0.0290502793296089,0.00166722240746916,0.225058861417244
Female,DB00199,DB00472,576,Erythromycin,Fluoxetine,73946,1574341,736,1.27777777777778,0.886179445519831,59.9223576467899,Organooxygen compounds,Benzene and substituted derivatives,The metabolism of Fluoxetine can be decreased when combined with Erythromycin.,Moderate,50846,136253,0.0113283247453094,0.00422742985475549,0.104031870914566
Female,DB00363,DB00555,17,Clozapine,Lamotrigine,7767,292824,201,11.8235294117647,16.0009190912493,4.7210200677022,Benzodiazepines,Benzene and substituted derivatives,The risk or severity of adverse effects can be increased when Clozapine is combined with Lamotrigine.,Moderate,496,12217,0.0342741935483871,0.00139150364246542,0.277707062806012
Female,DB00584,DB01045,378,Enalapril,Rifampicin,9953354,18803,808,2.13756613756614,2.96793051927303,35.0958596828839,Carboxylic acids and derivatives,Macrolactams,The metabolism of Enalapril can be increased when combined with Rifampicin.,None,421961,7158,0.00089581738596695,0.0528080469404862,0.0928461896372589
Female,DB00669,DB01175,373,Sumatriptan,Escitalopram,183153,1432884,1777,4.76407506702413,8.66448048407208,58.0684791394921,Indoles and derivatives,Benzene and substituted derivatives,The risk or severity of adverse effects can be increased when Sumatriptan is combined with Escitalopram.,Major,24901,120392,0.0149793180996747,0.00309821250581434,0.155679568738585
Female,DB00421,DB00876,166,Spironolactone,Eprosartan,505288,223556,1246,7.50602409638554,10.5645186544118,37.8092434020774,Steroids and steroid derivatives,Benzene and substituted derivatives,The risk or severity of adverse effects can be increased when Spironolactone is combined with Eprosartan.,Major,45419,13097,0.00365485809903344,0.0126746583186989,0.227766526518539
Female,DB00798,DB01328,34,Gentamicin,Cefonicid,5132,10221,36,1.05882352941176,0.238832573610613,22.1714714714715,Organooxygen compounds,Lactams,,Moderate,3342,7520,0.0101735487731897,0.00452127659574468,0.652102102102102
Female,DB00199,DB01104,586,Erythromycin,Sertraline,73946,1969490,749,1.27815699658703,0.832728405623443,50.6963917517885,Organooxygen compounds,Tetralins,The risk or severity of adverse effects can be increased when Erythromycin is combined with Sertraline.,Moderate,50846,148130,0.0115249970499154,0.00395598460811449,0.0865126139109019
Female,DB00912,DB01067,60,Repaglinide,Glipizide,414579,43025,342,5.7,9.53548235428148,10.2286576940043,Piperidines,Benzene and substituted derivatives,Repaglinide may increase the hypoglycemic activities of Glipizide.,None,28570,2774,0.00210010500525026,0.0216294160057678,0.170477628233404
Female,DB00252,DB00635,285,Phenytoin,Prednisone,90234,1062186,904,3.1719298245614,6.65407199236416,37.4723229931726,Azolidines,Steroids and steroid derivatives,The serum concentration of Prednisone can be decreased when it is combined with Phenytoin.,Moderate,4475,402642,0.0636871508379888,0.000707824817083166,0.131481835063764
Female,DB00320,DB00571,175,Dihydroergotamine,Propranolol,45970,661738,610,3.48571428571429,6.44682684385736,48.0887623481379,Ergoline and derivatives,Naphthalenes,Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Propranolol.,Moderate,11315,60205,0.0154661953159523,0.00290673532098663,0.274792927703645
Female,DB00335,DB00696,235,Atenolol,Ergotamine,1482251,89763,1412,6.00851063829787,10.83796409484,39.0971497914625,Benzene and substituted derivatives,Ergoline and derivatives,Ergotamine may increase the atrioventricular blocking (AV block) activities of Atenolol.,Moderate,78122,15819,0.00300811551163565,0.0148555534483849,0.166370850176436
Female,DB00199,DB00829,1182,Erythromycin,Diazepam,73946,2950638,1475,1.24788494077834,0.870229082296613,210.881600339201,Organooxygen compounds,Benzodiazepines,The metabolism of Diazepam can be decreased when combined with Erythromycin.,Moderate,50846,615170,0.0232466664044369,0.00192142009525822,0.178410829390187
Female,DB00280,DB00335,19,Disopyramide,Atenolol,1683,1482251,194,10.2105263157895,10.7578340827532,6.30749671465131,Pyridines and derivatives,Benzene and substituted derivatives,Disopyramide may increase the bradycardic activities of Atenolol.,Major,105,78122,0.180952380952381,0.000243209339238627,0.331973511297438
Female,DB01098,DB01241,180,Rosuvastatin,Gemfibrozil,302799,331638,1195,6.63888888888889,12.2796847669805,39.0353999626293,Diazines,Phenol ethers,The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Rosuvastatin.,Major,23414,31653,0.00768770820876399,0.00568666477111174,0.216863333125719
Female,DB00545,DB00687,12,Pyridostigmine,Fludrocortisone,28777,20759,106,8.83333333333333,14.6028224752075,3.06856720375994,Pyridines and derivatives,Steroids and steroid derivatives,The risk or severity of adverse effects can be increased when Fludrocortisone is combined with Pyridostigmine.,Moderate,1939,1699,0.00618875709128417,0.00706297822248381,0.255713933646662
Female,DB00715,DB01182,215,Paroxetine,Propafenone,2676473,96339,2191,10.1906976744186,15.3998393903733,47.1464565108006,Piperidines,Linear 1-3-diarylpropanoids,The serum concentration of Propafenone can be increased when it is combined with Paroxetine.,Moderate,201186,5275,0.00106866282942153,0.0407582938388626,0.219285844236282
Female,DB00476,DB01367,124,Duloxetine,Rasagiline,1005323,101106,1570,12.6612903225806,17.1188514434905,36.5159917958817,Naphthalenes,Indanes,Rasagiline may increase the orthostatic hypotensive activities of Duloxetine.,Major,65760,5369,0.00188564476885645,0.0230955485192773,0.294483804805497
Female,DB00977,DB01147,1021,Ethinylestradiol,Cloxacillin,1346179,152057,1071,1.04897159647405,0.2333713278092,159.054395597389,Steroids and steroid derivatives,Carboxylic acids and derivatives,,Moderate,188662,129331,0.00541179463802992,0.00789447232295428,0.155782953572369
Female,DB01039,DB01586,130,Fenofibrate,Ursodeoxycholic acid,393641,288638,1316,10.1230769230769,17.1188347175577,27.93809253229,Benzene and substituted derivatives,Steroids and steroid derivatives,The therapeutic efficacy of Ursodeoxycholic acid can be decreased when used in combination with Fenofibrate.,None,27862,14377,0.00466585313329983,0.00904222021283995,0.214908404094539
Female,DB00514,DB01043,436,Dextromethorphan,Memantine,278744,263810,557,1.27752293577982,0.763265405958184,42.6489987836308,Morphinans,Organonitrogen compounds,The risk or severity of adverse effects can be increased when Dextromethorphan is combined with Memantine.,Minor,219407,20539,0.00198717452041184,0.0212279078825649,0.0978188045496119
Female,DB00476,DB01195,189,Duloxetine,Flecainide,1005323,209383,1581,8.36507936507937,13.7279435327104,34.1546859989839,Naphthalenes,Benzene and substituted derivatives,The metabolism of Flecainide can be decreased when combined with Duloxetine.,Moderate,65760,13026,0.00287408759124088,0.0145094426531552,0.180712624333248
Female,DB00661,DB01136,133,Verapamil,Carvedilol,265287,754071,862,6.4812030075188,14.0084398282106,24.10695773715,Benzene and substituted derivatives,Indoles and derivatives,The metabolism of Carvedilol can be decreased when combined with Verapamil.,Major,13436,31584,0.00989877939863055,0.00421099290780142,0.181255321331955
Female,DB00230,DB01132,194,Pregabalin,Pioglitazone,1115813,73662,1171,6.0360824742268,9.9784086655014,33.3594152239918,Carboxylic acids and derivatives,Phenol ethers,The risk or severity of heart failure can be increased when Pregabalin is combined with Pioglitazone.,Moderate,163100,5544,0.00118945432250153,0.034992784992785,0.171955748577277
Female,DB00726,DB01171,1,Trimipramine,Moclobemide,1638,3164,1,1,0,0.166666666666667,Benzazepines,Benzene and substituted derivatives,Moclobemide may increase the serotonergic activities of Trimipramine.,None,107,226,0.00934579439252336,0.00442477876106195,0.166666666666667
Female,DB00328,DB00571,349,Indomethacin,Propranolol,202687,661738,971,2.78223495702006,4.84158526354507,61.6707032739522,Indoles and derivatives,Naphthalenes,Indomethacin may decrease the antihypertensive activities of Propranolol.,Moderate,49052,60205,0.00711489847508766,0.00579686072585333,0.176706886171783
Female,DB00795,DB01033,9,Sulfasalazine,Mercaptopurine,46139,9059,148,16.4444444444444,17.7490218822835,2.24509763138602,Azobenzenes,Imidazopyrimidines,,Moderate,2959,665,0.00304156809733018,0.0135338345864662,0.249455292376224
Female,DB01067,DB01136,60,Glipizide,Carvedilol,43025,754071,442,7.36666666666667,12.8998313832978,15.3918250876463,Benzene and substituted derivatives,Indoles and derivatives,Carvedilol may increase the hypoglycemic activities of Glipizide.,Moderate,2774,31584,0.0216294160057678,0.00189969604863222,0.256530418127438
Female,DB00264,DB01120,97,Metoprolol,Gliclazide,76801,1145578,1124,11.5876288659794,12.2947758022459,25.5355569475002,Phenols,Benzene and substituted derivatives,Metoprolol may increase the hypoglycemic activities of Gliclazide.,None,3831,59780,0.0253197598538241,0.0016226162596186,0.263253164407218
Female,DB00421,DB00881,102,Spironolactone,Quinapril,505288,147731,995,9.75490196078431,15.3057526715212,27.302045139507,Steroids and steroid derivatives,Carboxylic acids and derivatives,The risk or severity of adverse effects can be increased when Spironolactone is combined with Quinapril.,Major,45419,5658,0.0022457561813338,0.0180275715800636,0.267667109210853
Female,DB00363,DB01544,9,Clozapine,Flunitrazepam,7767,47076,68,7.55555555555556,10.6432033607264,2.32555511845441,Benzodiazepines,Benzodiazepines,The risk or severity of adverse effects can be increased when Flunitrazepam is combined with Clozapine.,None,496,4047,0.0181451612903226,0.0022238695329874,0.258395013161601
